Coffee/WaterRatio,Temperature,L-Malic acid,Trigonelline,Pyrogallol,Cinnamic acid,Citric acid,Quinic acid,Fructose,Glucose,Ferulic acid,Caffeic acid,Sucrose,Lactose,Maltose,CGA(Bitterness),Caffeine,CGA(Acidity)
15,94,0.4312162,0.006022638,0.002893403,0.00205,1.430732472,0.890335593,0.000413682,3.06E-05,0.0066554,2.509432292,0.039068284,0.176281379,9.46E-05,7.270575961,105.5453532,20.08446398
15,94,0.855417382,0.011606579,0.004040588,0.013685563,0.559509709,1.028067015,0.000553106,4.16E-05,0.0327808,4.836074653,0.106703224,0.35605831,0.000296226,9.951680314,952.2419615,27.4908296
17,84,0.866062491,0.011356679,0.00391301,0.00405625,1.699155748,1.065145448,0.000527238,4.10E-05,0.0052548,4.731949653,0.043189078,0.162615655,0.000113812,10.45807704,224.357872,28.88971558
17,84,0.355798873,0.006002275,0.00300726,0.00526875,1.134628701,0.884990675,0.000420526,3.24E-05,0.00806865,2.500947917,0.031302647,0.15669569,0.000106527,7.444386392,506.0736118,20.56460329
17,84,0.440655545,0.010963421,0.003602695,0.00438125,0.452971079,1.00823273,0.000432239,3.80E-05,0.00767495,4.568092014,0.02885478,0.153129069,0.000103064,9.386540922,454.3994629,25.92967105
17,84,0.775673236,0.00635755,0.002753644,0.00323125,0.866305795,0.842978894,0.000355764,2.90E-05,0.00508815,2.648979167,0.044756839,0.174547483,0.000128991,6.640866529,222.8365316,18.34493516
17,84,0.322375055,0.006824963,0.003359696,0.0044625,0.938937008,1.031906793,0.000489284,3.74E-05,0.00726045,2.843734375,0.028858598,0.117015724,0.000103943,8.617480078,489.9762247,23.80519359
17,84,0.670105055,0.006555925,0.003105021,0.00299375,0.797282063,0.898099897,0.000369773,3.10E-05,0.00645775,2.731635417,0.044487159,0.170788276,0.000104937,7.213976725,255.5369847,19.9281125
17,85,0.832767473,0.009820979,0.003427541,0.00319375,0.442050173,1.023839902,0.000442438,3.76E-05,0.005634,4.092074653,0.045957804,0.180528793,0.000149796,10.23604835,194.7949812,28.27637667
17,85,0.713456382,0.011033183,0.003702503,0.00323125,2.147955551,1.049992543,0.000484914,3.93E-05,0.00589585,4.597159722,0.043171135,0.166480207,0.000111251,10.73153998,259.9044152,29.64513807
17,85,0.328157745,0.011371804,0.004032479,0.003875,0.385858031,1.142483088,0.000648642,4.49E-05,0.00664545,4.738251736,0.028611461,0.134664552,8.20E-05,11.29545771,479.9433917,31.20292184
17,85,0.4668228,0.006544196,0.003031514,0.0044125,1.816549488,0.902675132,0.000411929,3.17E-05,0.00729275,2.726748264,0.028292576,0.136947517,0.000108387,7.587172196,404.5624725,20.95903922
17,85,0.342873891,0.007236175,0.003086646,0.0051125,1.077126669,0.914942902,0.000421567,3.29E-05,0.0070614,3.015072917,0.029652067,0.181712517,9.10E-05,7.346974294,418.4363564,20.2955091
17,85,0.9619054,0.007236175,0.003086646,0.00376875,1.077126669,0.914942902,0.000421567,3.29E-05,0.00784255,3.015072917,0.045417976,0.174629207,0.0001208,7.346974294,216.6667965,20.2955091
17,86,0.771889982,0.007517658,0.003137134,0.00389375,0.974055142,0.915266111,0.000444797,3.31E-05,0.00685325,3.132357639,0.046469571,0.179310172,0.000111329,6.950996294,239.6604082,19.20164722
17,86,0.771889982,0.007517658,0.003137134,0.00389375,0.974055142,0.915266111,0.000444797,3.31E-05,0.00685325,3.132357639,0.046469571,0.179310172,0.000111329,6.950996294,938.8790996,19.20164722
17,86,0.7728908,0.010146888,0.003386121,0.0038875,0.758234173,1.079041742,0.000423367,3.69E-05,0.00705655,4.227869792,0.049154957,0.17792269,0.000122945,9.757668373,239.6604082,26.95488501
17,86,0.7728908,0.005587854,0.00146458,0.0038875,0.284337945,0.694481276,0.000229232,1.89E-05,0.00705655,2.328272569,0.049154957,0.17792269,0.000122945,4.021907784,938.8790996,11.1102425
17,86,0.339343927,0.00594725,0.001531454,0.00318125,0.451181748,0.735439495,0.000238027,1.94E-05,0.0073002,2.478020833,0.027521106,0.124002345,7.75E-05,4.402942549,380.7502099,12.16282472
17,86,0.321323909,0.057110858,0.010344758,0.0018375,1.81773574,1.102332938,0.001064313,0.000143289,0.0085397,23.79619097,0.039250824,0.191142069,9.64E-05,6.922465333,144.9954415,19.12283241
17,86,0.470480655,0.051401121,0.009876731,0.0024375,0.906984047,1.054981041,0.000990346,0.000134,0.00822705,21.41713368,0.036836924,0.18662969,0.000104602,6.558143549,123.3821685,18.11641864
17,86,0.850525436,0.005646258,0.001597229,0.012681313,0.039852307,0.778441093,0.000236018,2.06E-05,0.0314315,2.352607639,0.098053692,0.334709759,0.000341528,4.557035647,1092.222116,12.58849626
17,86,0.573037855,0.005144992,0.00144694,0.00993,0.09771752,0.720829382,0.000199574,1.84E-05,0.03045085,2.143746528,0.102137998,0.368755483,0.0003678,4.041896549,1143.10043,11.16546008
17,87,0.2224532,0.045744658,0.008088555,0.0015125,1.777601646,1.103979464,0.000770204,0.000109857,0.00610065,19.06027431,0.042342306,0.172805517,7.31E-05,6.988405529,92.90862913,19.30498765
17,87,0.317791,0.005014417,0.001288203,0.00113125,0.470274906,0.67156364,0.000180988,1.64E-05,0.0063692,2.089340278,0.036536733,0.173041655,8.17E-05,4.103066588,98.2889476,11.33443809
17,87,0.728821691,0.045495029,0.010136796,0.01049125,8.35E-05,1.168816375,0.001001312,0.000137429,0.0277297,18.95626215,0.091813667,0.32915369,0.000268672,6.601820412,946.1830038,18.23707296
17,87,0.404311782,0.046292775,0.009298262,0.00209375,0.093195165,1.135992882,0.000920622,0.000122286,0.0081896,19.28865625,0.039271853,0.188220103,9.53E-05,6.690385,141.724654,18.48172652
17,87,0.358274636,0.146498675,0.023245877,0.008421,6.886376323,1.420316312,0.00223969,8.69E-05,0.0195224,61.04111458,0.095539894,0.345890586,0.000260236,13.20285865,766.3081746,36.47198521
17,87,0.460621673,0.038283821,0.007507033,0.0082,0.503052173,1.05638522,0.000787428,0.000101857,0.02227565,15.95159201,0.09379541,0.33987531,0.000272806,6.20979902,751.9384583,17.15414094
17,88,1.6075824,0.003950254,0.001052446,0.025519188,0.227063874,0.597294322,0.000145966,1.38E-05,0.05790815,1.645939236,0.128759284,0.282166069,0.000104079,3.060538333,15.10510857,8.454525783
17,88,0.550911073,0.004833821,0.001242668,0.0073385,0.262634835,0.698373419,0.000205209,1.71E-05,0.0219903,2.014092014,0.087555167,0.31895169,0.000261391,4.11632098,852.3401549,11.37105243
17,88,0.328223164,0.001298358,0.000177616,0.00151875,0.937420276,0.769009368,3.43E-05,8.50E-07,0.00750425,0.540982639,0.033521967,0.162736586,7.96E-05,3.437033118,130.9233353,9.494566623
17,88,0.339690782,0.038677483,0.007167903,0.0013,0.69346248,1.073844078,0.000765211,9.61E-05,0.0069903,16.11561806,0.034240222,0.173777172,6.99E-05,5.789399196,106.4690026,15.99281546
17,88,0.115059545,0.109025804,0.019234803,0.0013375,6.497002748,1.463570548,0.001826779,0.000238316,0.00343,45.4274184,0.009450406,0.029188207,2.36E-05,13.01667529,3.183362768,35.95766656
17,88,0.556604436,0.112597113,0.020695921,0.00644175,6.255658331,1.417445892,0.001993393,0.0002506,0.02327005,46.91546354,0.083512267,0.322281276,0.000221834,11.965659,740.6050782,33.05430663
17,89,1.529745345,0.001153958,0.000158673,0.023218812,1.156359575,0.783274711,2.28E-05,8.14E-07,0.04990945,0.480815972,0.124735031,0.300774103,0.000126717,3.69315551,95.49060654,10.20208704
17,89,1.532231764,0.12878245,0.021572588,0.023054188,7.607929402,1.531937924,0.002059777,8.41E-05,0.05200575,53.65935417,0.135124361,0.291247138,0.000101416,14.13583657,10.09056167,39.04927229
17,89,0.120472291,0.1139302,0.020192933,0.0018875,6.789739701,1.432043361,0.001935413,7.29E-05,0.003885,47.47091667,0.008525937,0.02855531,3.18E-05,12.87839598,88.19805443,35.5756795
17,89,1.586144055,0.100227867,0.019120768,0.026770375,7.148600252,1.517251137,0.001445662,0.000248361,0.05494615,41.76161111,0.129669482,0.300674483,0.000281482,14.32173663,1718.161149,39.56280836
17,90,1.528743655,0.10728945,0.032911547,0.024530313,11.16712061,1.669219242,0.0025008,8.50E-05,0.0481488,44.7039375,0.129736878,0.292728069,8.12E-05,14.63828182,1128.77221,40.43724261
17,90,1.594905636,0.152197154,0.02889247,0.023681438,9.641541661,1.54055666,0.002228884,7.50E-05,0.04339715,63.4154809,0.121388808,0.286626724,0.000146458,13.31034933,1111.178166,36.76892081
17,90,1.708494891,0.100805421,0.017966833,0.020506938,6.670994063,1.355351007,0.001547509,0.000226364,0.0264786,42.00225868,0.059585131,0.207247138,0.000162867,13.08168084,808.6411349,36.1372399
17,91,1.880880236,0.116612767,0.026876337,0.020655125,9.916542378,1.483429712,0.002071621,7.27E-05,0.04426265,48.58865278,0.059912124,0.184811241,0.000142067,12.21175269,55.64291401,33.73412344
17,91,1.5737138,0.099364525,0.031060676,0.02407075,10.3258896,1.583160624,0.002434313,8.24E-05,0.04345515,41.40188542,0.130661041,0.279622103,0.000252727,13.93769249,1119.787377,38.50191296
17,91,1.828430436,0.103508179,0.031217374,0.012606375,10.0577158,1.625306013,0.002399227,8.31E-05,0.032843,43.12840799,0.056888996,0.185901724,0.000155338,14.07809912,2043.144532,38.88977657
17,92,1.734927473,0.101465108,0.029654564,0.0231635,10.53898663,1.501901586,0.002226176,7.57E-05,0.0265252,42.27712847,0.061411192,0.204899414,0.000139163,13.16152961,43.44203966,36.3578166
17,92,1.692271782,0.095896587,0.029309835,0.020029563,10.63570692,1.509574139,0.002338511,7.86E-05,0.0249179,39.95691146,0.061841161,0.211956,0.000167509,13.82381527,1005.54381,38.18733501
17,92,1.701256855,0.095378708,0.028267384,0.010382875,10.51622137,1.497134263,0.002346579,7.91E-05,0.0251711,39.74112847,0.056331553,0.192632276,0.000138136,14.25215169,1035.437818,39.37058477
17,93,1.644299036,0.095031008,0.03197142,0.010789688,10.86475002,1.656263679,0.00419911,8.57E-05,0.0256878,39.59625347,0.060097108,0.192590483,0.000171985,15.21174775,910.5026274,42.02140261
17,93,1.636285073,0.094359054,0.028064533,0.014014125,10.372186,1.513867767,0.002464946,7.89E-05,0.02366925,39.31627257,0.057560404,0.182626034,0.000154658,14.80368147,1040.439891,40.89414771
17,93,1.652203036,0.094063396,0.032318704,0.021708125,11.36161806,1.638171339,0.002558673,8.77E-05,0.021992,39.1930816,0.058823194,0.201824,0.000139469,15.64238502,912.3748726,43.21100834
17,94,1.586493182,0.092337217,0.029008774,0.012401062,10.16416547,1.541155547,0.002532679,8.01E-05,0.02383995,38.47384028,0.053561584,0.176049828,0.000175838,14.931156,997.9819268,41.24628729
17,94,1.644823818,0.019256063,0.00831798,0.020472125,3.440168575,1.208852468,0.00116548,8.41E-05,0.02075635,8.023359375,0.060481549,0.192523207,0.000164606,15.9856851,847.6478547,44.1593511
17,94,1.596320455,0.018166467,0.007825304,0.014391,2.31213052,1.156701917,0.00110462,7.99E-05,0.02235365,7.569361111,0.058798792,0.18212431,0.000152921,14.45116147,903.4130819,39.92033555
19,84,0.942509545,0.002467679,0.003759813,0.011137313,2.326707961,0.849574374,0.001283963,4.99E-05,0.01188615,1.028199653,0.053113349,0.243124517,0.000243226,6.112721961,685.8385929,16.88597227
19,84,0.753302982,0.017487475,0.007821569,0.010329438,1.864265386,1.151928054,0.001119787,7.99E-05,0.0111876,7.286447917,0.043270545,0.221790069,0.000233603,15.57972657,371.3427446,43.0379187
19,84,1.5315024,0.001964388,0.002523997,0.00230625,1.962931039,0.805164571,0.001050818,3.76E-05,0.002455,0.818494792,0.07329592,0.350016138,0.000197365,5.38302951,251.0227837,14.87024726
19,84,0.731902582,0.018632167,0.007567951,0.012036688,2.569030937,1.076472567,0.001073078,7.53E-05,0.0113587,7.763402778,0.049653204,0.229129448,0.000215172,14.51583339,703.2354835,40.09898727
19,85,1.485346,0.018891229,0.008129311,0.00235,3.491050764,1.130073962,0.001018584,8.27E-05,0.00237,7.871345486,0.068970978,0.348868345,0.000178439,15.15496712,189.6564186,41.86455005
19,85,0.666138327,0.001858033,0.001849214,0.009896875,1.684169543,0.808992848,0.001000756,3.47E-05,0.0120468,0.774180556,0.044682896,0.221011069,0.000207901,5.70720398,90.67442965,15.76575685
19,85,0.938429564,0.018108954,0.008048055,0.011059563,1.899581654,1.170623984,0.001018321,8.16E-05,0.0123081,7.545397569,0.041743112,0.230525759,0.000239709,14.74152443,194.0620976,40.72244318
19,85,1.334066564,0.002142283,0.003204516,0.00154375,2.302202874,0.839444966,0.001073063,4.51E-05,0.003165,0.892618056,0.066803243,0.325260207,0.000180892,6.046816275,145.8353952,16.70391236
19,85,0.667222473,0.018313846,0.00841236,0.010158563,1.894661606,1.173070009,0.001030833,8.71E-05,0.0111359,7.630769097,0.044768343,0.23839031,0.000204762,15.97212631,1209.788943,44.12189589
19,85,1.541775527,0.017417,0.007617393,0.00213125,2.521952598,1.119699922,0.001036627,7.44E-05,0.00264,7.257083333,0.071136067,0.337502828,0.000216407,13.90636992,235.7121757,38.41538652
19,86,0.831178764,0.001739613,0.001160347,0.010554125,1.60655222,0.731243906,0.000592423,2.06E-05,0.0105727,0.724838542,0.055115453,0.271906655,0.000230525,4.918569039,623.0740417,13.58720729
19,86,0.700691218,0.001739613,0.001160347,0.01010025,1.60655222,0.731243906,0.000592423,2.06E-05,0.01079455,0.724838542,0.044795894,0.227818345,0.000205438,4.918569039,1596.078334,13.58720729
19,86,1.193692764,0.001739613,0.001160347,0.00175625,1.60655222,0.731243906,0.000592423,2.06E-05,0.002575,0.724838542,0.06154912,0.289048379,8.98E-05,4.918569039,22.8224088,13.58720729
19,86,1.255019382,0.001878917,0.001800468,3.97E-06,1.630697354,0.851098132,0.000946462,3.13E-05,0.00203,0.782881944,0.062276033,0.302029759,0.000128632,6.07582698,79.98587145,16.78405243
19,86,0.572792964,0.018258913,0.00757518,0.009533125,1.648039094,1.12292216,0.000947934,7.66E-05,0.0118007,7.607880208,0.045505327,0.215598241,0.000248288,14.00634443,343.8412362,38.6915592
19,86,1.156685855,0.001732696,0.001283055,0.001625,1.507204299,0.736643143,0.000605301,2.19E-05,0.002265,0.721956597,0.067216708,0.309700655,8.60E-05,4.965154941,53.81888535,13.71589763
19,87,0.981316236,0.018294488,0.007773284,0.010409313,4.108620583,1.170067988,0.001064293,8.04E-05,0.0136783,7.622703125,0.048714859,0.249158103,0.000220171,15.32922122,1549.768112,42.34591496
19,87,1.139396745,0.001839096,0.001010101,0.00238125,1.515503787,0.75113215,0.000451301,1.80E-05,0.002715,0.766289931,0.053624139,0.234672483,7.34E-05,4.776375333,4.227051245,13.194407
19,87,0.704427345,0.016673383,0.006929347,0.008930875,2.714725244,1.132391335,0.000943601,7.11E-05,0.0104775,6.947243056,0.045592002,0.226534276,0.000202783,13.77494596,1845.586456,38.05233691
19,87,1.311534345,0.001847254,0.001344156,0.00185625,1.843651559,0.796145615,0.000581219,2.13E-05,0.00206,0.769689236,0.058517369,0.255576,0.000107408,5.076189255,7.584682976,14.02262225
19,87,0.824913491,0.017465642,0.007337244,0.008769688,3.727541772,1.159689298,0.001026359,7.56E-05,0.01084715,7.277350694,0.045587763,0.24209731,0.00022031,14.72361167,94.18888969,40.67296041
19,87,1.143608382,0.001845367,0.001069357,0.0022375,1.716308803,0.784377376,0.000390787,1.77E-05,0.00253,0.768902778,0.051501433,0.223335069,6.23E-05,4.926176922,1.929280544,13.60822354
19,88,0.945121527,0.001896308,0.001113483,0.00140625,1.405026685,0.838133623,0.000450303,1.99E-05,0.002245,0.790128472,0.051118024,0.220738862,7.36E-05,5.599492314,1.130801969,15.46821081
19,88,0.796487091,0.01760335,0.008189086,0.010237063,2.600286724,1.273336334,0.0011669,8.70E-05,0.0117254,7.334729167,0.056866727,0.295593793,0.000252033,16.5996089,35.61073827,45.85527321
19,88,0.965508436,0.002128975,0.001087946,0.00144375,1.376899016,0.74612035,0.00041323,1.61E-05,0.00305,0.887072917,0.053294108,0.211438069,6.66E-05,4.528995843,83.85744065,12.51103824
19,88,0.965508436,0.002128975,0.001087946,0.00144375,1.376899016,0.74612035,0.00041323,1.61E-05,0.00305,0.887072917,0.053294108,0.211438069,6.66E-05,4.528995843,27.05005356,12.51103824
19,88,0.965508436,0.002128975,0.001087946,0.00144375,1.376899016,0.74612035,0.00041323,1.61E-05,0.00305,0.887072917,0.053294108,0.211438069,6.66E-05,4.528995843,4332.743052,12.51103824
19,88,0.965508436,0.002128975,0.001087946,0.00144375,1.376899016,0.74612035,0.00041323,1.61E-05,0.00305,0.887072917,0.053294108,0.211438069,6.66E-05,4.528995843,3485.741309,12.51103824
19,88,0.983940545,0.001960667,0.001035785,0.0018375,1.412189496,0.735204957,0.000398857,1.51E-05,0.002665,0.816944444,0.048518529,0.209301862,7.22E-05,4.238273686,30.04129849,11.70793836
19,88,0.607215345,0.016106529,0.006929314,0.0088385,2.554260551,1.105685777,0.000945883,7.07E-05,0.010805,6.711053819,0.04542542,0.217761828,0.000175823,13.66465975,1584.439883,37.74767885
19,88,0.630859436,0.016740329,0.007055753,0.008658813,2.557315559,1.149137503,0.000969987,6.97E-05,0.01072515,6.975137153,0.045436239,0.213007,0.000203201,13.63340316,1597.102325,37.66133469
19,89,0.513655473,0.015612946,0.006157992,0.007276688,2.553686701,1.089709714,0.000862703,6.11E-05,0.0098352,6.505394097,0.039460271,0.20419569,0.000176244,13.38800443,3726.00459,36.98343766
19,89,1.266851655,0.0022133,0.001134161,0.00179375,1.836771953,0.767901516,0.00033789,1.66E-05,0.00325,0.922208333,0.044703445,0.211215069,6.72E-05,4.561966098,589.3113882,12.60211629
19,89,0.535419945,0.016039204,0.006386032,0.008916438,2.115821055,1.11151546,0.000850412,6.41E-05,0.00988015,6.683001736,0.042223076,0.206673793,0.000174508,13.06903341,855.8809583,36.10230224
19,89,0.969066382,0.016871446,0.006369497,0.008803938,4.532610213,1.10576691,0.000874638,6.31E-05,0.01080415,7.029769097,0.043357239,0.20658169,0.000177297,13.86161557,826.2067805,38.29175571
19,89,1.007982891,0.002121238,0.001102858,0.001775,1.492547331,0.781284522,0.000358357,1.71E-05,0.00332,0.883848958,0.050565373,0.206564724,7.77E-05,4.67622902,1273.406164,12.91775972
19,89,1.041509091,0.0023088,0.001183186,0.00164375,1.471931937,0.779310271,0.000329003,1.71E-05,0.00289,0.962,0.045236869,0.203027448,6.18E-05,4.776384451,4884.007907,13.19443219
19,90,0.881813364,0.002592079,0.001359195,0.00161875,1.227576677,0.80669636,0.00028456,1.84E-05,0.00299,1.080032986,0.042242882,0.199915517,8.23E-05,4.93505349,528.6475188,13.63274445
19,90,0.930204036,0.018259967,0.007621387,0.009158625,3.426603874,1.290008624,0.001356296,7.97E-05,0.0099711,7.608319444,0.045798724,0.271706966,0.000191238,16.25475296,3495.461717,44.90263249
19,90,0.471595673,0.014884754,0.005897617,0.006789437,1.696452614,1.087166044,0.000912728,5.79E-05,0.00937445,6.201980903,0.036827759,0.196309,0.000134322,12.31184039,1036.234761,34.01060882
19,90,1.133523636,0.002646488,0.001510808,0.00179375,1.704420134,0.95575294,0.000440388,2.50E-05,0.00252,1.102703125,0.046949088,0.217276621,7.15E-05,7.106640824,4215.332012,19.63160448
19,90,0.4852876,0.015127825,0.005889752,0.006661125,1.379118378,1.081133341,0.000788329,5.73E-05,0.0098701,6.303260417,0.038649357,0.202248172,0.000163204,12.44882286,946.5131673,34.38901343
19,91,0.789796582,0.003202512,0.001833382,0.00246875,1.091169701,0.77454508,0.000335931,2.13E-05,0.004435,1.334380208,0.043979702,0.17029269,9.39E-05,4.837704431,256.7981514,13.3638244
19,91,0.462065509,0.013743429,0.005518858,0.006786375,1.332067874,1.130939725,0.000762657,5.56E-05,0.00905055,5.726428819,0.0392554,0.186072414,0.000148483,12.09332437,784.9091633,33.4069734
19,91,0.765143418,0.003302833,0.001908906,0.002325,0.873377646,0.770568509,0.000373487,2.11E-05,0.004575,1.376180556,0.03990891,0.156351759,9.86E-05,4.572177216,269.5408367,12.6303238
19,91,0.564885273,0.015560496,0.006200851,0.00707125,2.498362543,1.181848186,0.000983809,6.39E-05,0.00972875,6.483539931,0.041041447,0.20869731,0.000167032,13.38323892,649.9404415,36.97027326
19,91,0.491228764,0.015715988,0.005966272,0.007978188,1.799529512,1.117608477,0.0009136,6.36E-05,0.0090807,6.548328125,0.040002322,0.196787897,0.000158489,12.86520584,656.4648219,35.53924266
19,91,1.077708,0.003407125,0.001957108,0.0030375,1.323139449,0.829250723,0.000384883,2.40E-05,0.01297885,1.419635417,0.044410941,0.171613,8.63E-05,5.406126216,62.33890272,14.93405032
19,92,0.883184182,0.003495921,0.0020468,0.0029875,1.250039189,0.796635319,0.000336209,2.24E-05,0.00325,1.456633681,0.039352396,0.154799414,9.94E-05,5.030782451,243.5271265,13.89718909
19,92,0.7068522,0.003822954,0.001980659,0.0023875,0.921755669,0.778693054,0.000315877,2.24E-05,0.0036,1.592897569,0.041994341,0.160926207,8.95E-05,4.862952451,235.274641,13.43357031
19,92,0.462808145,0.014884158,0.005733253,0.006645125,1.881766268,1.137131803,0.00083731,5.76E-05,0.0093416,6.201732639,0.03691829,0.18044831,0.00013966,12.47868837,676.8774682,34.47151484
19,92,0.869354709,0.004041267,0.002293785,0.00251875,1.608448,0.891884177,0.000406661,2.63E-05,0.004365,1.683861111,0.040588373,0.156888345,9.06E-05,6.588545392,217.2953778,18.20040164
19,92,0.418134509,0.013873963,0.005161307,0.006393625,1.212428906,1.094962502,0.000789543,5.34E-05,0.0082839,5.780817708,0.037801388,0.189940793,0.00014592,11.64280882,686.1960263,32.16245531
19,92,0.459183509,0.013838604,0.005207736,0.0061,2.25895263,1.104220748,0.000689912,5.37E-05,0.0100847,5.766085069,0.037892071,0.178784138,0.000138541,11.94712475,668.2702403,33.00310703
19,93,0.831162745,0.004824696,0.002604112,0.00316875,1.431260213,0.967552052,0.000437456,3.11E-05,0.004085,2.010289931,0.045861255,0.180093586,0.000101124,7.732047765,242.0812609,21.35924797
19,93,0.645653655,0.015309742,0.006381193,0.0069005,2.208839827,1.24779741,0.000923427,6.80E-05,0.00857075,6.379059028,0.040828408,0.253720414,0.00018658,14.5043459,539.3080906,40.06725387
19,93,0.353472764,0.013364467,0.005136968,0.005075,0.490109961,1.109676511,0.000677533,5.19E-05,0.00822595,5.568527778,0.037208206,0.173364759,0.000115964,11.34052078,622.7483975,31.32740548
19,93,0.949458582,0.004563342,0.002725308,0.0028625,1.846947402,1.06468656,0.000489126,3.53E-05,0.00391,1.901392361,0.045449461,0.18870031,0.000109456,9.145067078,182.3247293,25.26261624
19,93,0.429760491,0.013817325,0.005295618,0.0052875,1.272664039,1.122223105,0.000714486,5.34E-05,0.00897795,5.75721875,0.036437541,0.20197,0.000147334,12.67739376,595.504337,35.02042476
19,93,0.685842127,0.004801479,0.002462137,0.00349375,0.880047992,0.872727995,0.00036074,2.77E-05,0.00467,2.000616319,0.043690227,0.187027793,0.000121598,6.907296765,281.9155631,19.08093029
19,94,0.711237818,0.0062174,0.002904463,0.0035625,0.927304354,0.895521829,0.00037372,3.07E-05,0.0056481,2.590583333,0.047024055,0.178059897,0.000116232,7.646989392,286.5948306,21.12428009
19,94,0.345148036,0.012270175,0.004280641,0.005275,0.622150315,1.035716347,0.000582048,4.53E-05,0.00813145,5.112572917,0.032731151,0.136525379,0.000109419,10.54805053,602.1648089,29.13826113
19,94,0.518772273,0.013770729,0.005376957,0.00591875,1.798401724,1.181929416,0.000686703,5.67E-05,0.00767335,5.737803819,0.035776922,0.210799138,0.000123599,12.94284608,996.8236537,35.75371845
19,94,0.790957691,0.005649808,0.002906954,0.00405625,1.085218559,0.872015248,0.000387301,3.01E-05,0.00574505,2.354086806,0.043815433,0.169570724,0.00010917,7.34975102,251.6596453,20.30317961
19,94,0.911869927,0.00615465,0.00317446,0.0040125,1.799271488,1.020157658,0.00044025,3.53E-05,0.005475,2.5644375,0.046984816,0.184148207,0.000124412,9.137977059,987.2082412,25.24303055
19,94,0.319348982,0.011220333,0.004040908,0.00394375,0.352757181,1.059576634,0.000510482,4.39E-05,0.0076203,4.675138889,0.031306247,0.137365793,9.57E-05,9.671944412,652.8184192,26.71807849
